paper,full_paper_name,year_published,journal,authors,doi,abstract,arxiv_url,pdf_url,primary_category,pdf_path,dataset_name,dataset_type,official_path,events_total (from text),events_used (from text),collision_energy_tev,generator,size_bytes,luminosity,shortened_paper_name,notes,lumininity,events_total_num,events_used_num,collision_energy_tev_num,luminosity_pb,dataset_key,fraction_used,has_official_path,quality_flags
2502.05665,Search for $γ$H production and constraints on the Yukawa couplings of light quarks to the Higgs boson,2025,Phys. Rev. D 112 (2025) 112001,CMS Collaboration,10.1103/6s8n-pvmy,"A search for $γ$H production is performed with data from the CMS experiment at the LHC corresponding to an integrated luminosity of 138 fb$^{-1}$ at a proton-proton center-of-mass collision energy of 13 TeV. The analysis focuses on the topology of a boosted Higgs boson recoiling against a high-energy photon. The final states of H $\to$ $\mathrm{b\bar{b}}$ and H $\to$ 4$\ell$ are analyzed. This study examines effective HZ$γ$ and H$γγ$ anomalous couplings within the context of an effective field theory. In this approach, the production cross section is constrained to be $σ_{γ\text{H}}$ $\lt$ 16.4 fb at 95% confidence level (CL). Simultaneous constraints on four anomalous couplings involving HZ$γ$ and H$γγ$ are provided. Additionally, the production rate for H $\to$ 4$\ell$ is examined to assess potential enhancements in the Yukawa couplings between light quarks and the Higgs boson. Assuming the standard model values for the Yukawa couplings of the bottom and top quarks, the following simultaneous constraints are obtained: $κ_\text{u}$ = (0.0 $\pm$ 1.5) $\times$ 10$^{3}$, $κ_\text{d}$ = (0.0 $^{+6.7}_{-6.8}$) $\times$ 10$^{2}$, $κ_\text{s}$ = 0 $^{+30}_{-32}$, and $κ_\text{c}$ = 0.0 $^{+2.3}_{-2.8}$. This rules out the hypothesis that up- or down-type quarks in the first or second generation have the same Yukawa couplings as those in the third generation, with a CL greater than 95%.",http://arxiv.org/abs/2502.05665,https://arxiv.org/pdf/2502.05665v2,hep-ex,pdfs/2502.05665.pdf,V+γ background simulation,mc,,,,13.0,MadGraph5_aMC@NLO v2.4.2,,,γH Production Yukawa Couplings Search,NLO simulation for W+γ and Z+γ processes; up to one extra parton at matrix element level; FXFX matching; electroweak NLO corrections applied; interfaced with PYTHIA 8.230,,,,13.0,,vγ_background_simulation,,True,
2502.05665,Search for $γ$H production and constraints on the Yukawa couplings of light quarks to the Higgs boson,2025,Phys. Rev. D 112 (2025) 112001,CMS Collaboration,10.1103/6s8n-pvmy,"A search for $γ$H production is performed with data from the CMS experiment at the LHC corresponding to an integrated luminosity of 138 fb$^{-1}$ at a proton-proton center-of-mass collision energy of 13 TeV. The analysis focuses on the topology of a boosted Higgs boson recoiling against a high-energy photon. The final states of H $\to$ $\mathrm{b\bar{b}}$ and H $\to$ 4$\ell$ are analyzed. This study examines effective HZ$γ$ and H$γγ$ anomalous couplings within the context of an effective field theory. In this approach, the production cross section is constrained to be $σ_{γ\text{H}}$ $\lt$ 16.4 fb at 95% confidence level (CL). Simultaneous constraints on four anomalous couplings involving HZ$γ$ and H$γγ$ are provided. Additionally, the production rate for H $\to$ 4$\ell$ is examined to assess potential enhancements in the Yukawa couplings between light quarks and the Higgs boson. Assuming the standard model values for the Yukawa couplings of the bottom and top quarks, the following simultaneous constraints are obtained: $κ_\text{u}$ = (0.0 $\pm$ 1.5) $\times$ 10$^{3}$, $κ_\text{d}$ = (0.0 $^{+6.7}_{-6.8}$) $\times$ 10$^{2}$, $κ_\text{s}$ = 0 $^{+30}_{-32}$, and $κ_\text{c}$ = 0.0 $^{+2.3}_{-2.8}$. This rules out the hypothesis that up- or down-type quarks in the first or second generation have the same Yukawa couplings as those in the third generation, with a CL greater than 95%.",http://arxiv.org/abs/2502.05665,https://arxiv.org/pdf/2502.05665v2,hep-ex,pdfs/2502.05665.pdf,ZZ/Zγ* → 4ℓ background simulation,mc,,,,13.0,POWHEG,,,γH Production Yukawa Couplings Search,NLO QCD simulation for qq→ZZ/Zγ* background in 4ℓ channel; NNLO/NLO QCD correction applied as function of m4ℓ; interfaced with PYTHIA 8.230,,,,13.0,,zz_zγ__4ℓ_background_simulation,,True,
2502.05665,Search for $γ$H production and constraints on the Yukawa couplings of light quarks to the Higgs boson,2025,Phys. Rev. D 112 (2025) 112001,CMS Collaboration,10.1103/6s8n-pvmy,"A search for $γ$H production is performed with data from the CMS experiment at the LHC corresponding to an integrated luminosity of 138 fb$^{-1}$ at a proton-proton center-of-mass collision energy of 13 TeV. The analysis focuses on the topology of a boosted Higgs boson recoiling against a high-energy photon. The final states of H $\to$ $\mathrm{b\bar{b}}$ and H $\to$ 4$\ell$ are analyzed. This study examines effective HZ$γ$ and H$γγ$ anomalous couplings within the context of an effective field theory. In this approach, the production cross section is constrained to be $σ_{γ\text{H}}$ $\lt$ 16.4 fb at 95% confidence level (CL). Simultaneous constraints on four anomalous couplings involving HZ$γ$ and H$γγ$ are provided. Additionally, the production rate for H $\to$ 4$\ell$ is examined to assess potential enhancements in the Yukawa couplings between light quarks and the Higgs boson. Assuming the standard model values for the Yukawa couplings of the bottom and top quarks, the following simultaneous constraints are obtained: $κ_\text{u}$ = (0.0 $\pm$ 1.5) $\times$ 10$^{3}$, $κ_\text{d}$ = (0.0 $^{+6.7}_{-6.8}$) $\times$ 10$^{2}$, $κ_\text{s}$ = 0 $^{+30}_{-32}$, and $κ_\text{c}$ = 0.0 $^{+2.3}_{-2.8}$. This rules out the hypothesis that up- or down-type quarks in the first or second generation have the same Yukawa couplings as those in the third generation, with a CL greater than 95%.",http://arxiv.org/abs/2502.05665,https://arxiv.org/pdf/2502.05665v2,hep-ex,pdfs/2502.05665.pdf,gg→ZZ/Zγ* → 4ℓ background simulation,mc,,,,13.0,JHUGen,,,γH Production Yukawa Couplings Search,Uses MCFM matrix elements; K factors from Higgs boson signal applied for higher-order corrections; interfaced with PYTHIA 8.230,,,,13.0,,ggzz_zγ__4ℓ_background_simulation,,True,
2004.04159,The Hidden Geometry of Particle Collisions,2020,,Patrick T. Komiske; Eric M. Metodiev; Jesse Thaler,10.1007/JHEP07(2020)006,"We establish that many fundamental concepts and techniques in quantum field theory and collider physics can be naturally understood and unified through a simple new geometric language. The idea is to equip the space of collider events with a metric, from which other geometric objects can be rigorously defined. Our analysis is based on the energy mover's distance, which quantifies the ""work"" required to rearrange one event into another. This metric, which operates purely at the level of observable energy flow information, allows for a clarified definition of infrared and collinear safety and related concepts. A number of well-known collider observables can be exactly cast as the minimum distance between an event and various manifolds in this space. Jet definitions, such as exclusive cone and sequential recombination algorithms, can be directly derived by finding the closest few-particle approximation to the event. Several area- and constituent-based pileup mitigation strategies are naturally expressed in this formalism as well. Finally, we lift our reasoning to develop a precise distance between theories, which are treated as collections of events weighted by cross sections. In all of these various cases, a better understanding of existing methods in our geometric language suggests interesting new ideas and generalizations.",http://arxiv.org/abs/2004.04159,https://arxiv.org/pdf/2004.04159v3,hep-ph,pdfs/2004.04159.pdf,CMS Open Data from the Large Hadron Collider (LHC),data,,,,,,,,Hidden Geometry Particle Collisions,"Paper mentions EMD has been used to explore space of jets and quantify detector effects with CMS Open Data from LHC, but no specific dataset details, event counts, or analysis parameters are provided",,,,,,cms_open_data_from_the_large_hadron_collider_lhc,,True,
2510.1908,Observation of tWZ production at the CMS experiment,2025,Phys. Rev. Lett. 136 (2026) 081802,CMS Collaboration,10.1103/rk6w-1pcl,"The first observation of single top quark production in association with a W and a Z boson in proton-proton collisions is reported. The analysis uses data at center-of-mass energies of 13 and 13.6 TeV recorded with the CMS detector at the CERN LHC, corresponding to a total integrated luminosity of 200 fb$^{-1}$. Events with three or four charged leptons, which can be electrons or muons, are selected. Advanced machine-learning algorithms and improved reconstruction methods, compared to an earlier analysis, result in an unprecedented sensitivity to tWZ production. The measured cross sections for tWZ production are 248 $\pm$ 52 fb and 242 $\pm$ 77 fb for $\sqrt{s}$ = 13 and 13.6 TeV, respectively. The signal is established with a statistical significance of 5.8 standard deviations, with 3.5 expected, compared to the background-only hypothesis.",http://arxiv.org/abs/2510.19080,https://arxiv.org/pdf/2510.19080v2,hep-ex,pdfs/2510.19080.pdf,,,,,,,,,,,"LLM extraction error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request would exceed your organization's rate limit of 30,000 input tokens per minute (org: 5f32592f-326f-44ff-9b68-78052cebec80, model: claude-sonnet-4-20250514). For details, refer to: https://docs.claude.com/en/api/rate-limits. You can see the response headers for current usage. Please reduce the prompt length or the maximum tokens requested, or try again later. You may also contact sales at https://claude.com/contact-sales to discuss your options for a rate limit increase.""}, 'request_id': 'req_011CaYdW1fKnVBiU7SX9Rgno'}",,,,,,,,True,
2508.07512,Search for charged lepton flavor violating Z and Z' boson decays in proton-proton collisions at $\sqrt{s}$ = 13 TeV,2025,Phys. Rev. D 112 (2025) 112011,CMS Collaboration,10.1103/8lw4-6lyk,"A search for flavor violating decays of the Z boson to charged leptons is performed using data from proton-proton collisions at $\sqrt{s}$ = 13 TeV collected with the CMS detector at the LHC, corresponding to an integrated luminosity of 138 fb$^{-1}$. Each of the decays Z $\to$ e$μ$, Z $\to$ e$τ$, and Z $\to$ $μτ$ is considered. The data are consistent with the backgrounds expected from standard model processes. For the Z $\to$ e$μ$ channel the observed (expected) 95% confidence level upper limit on the branching fraction is 1.9 (2.0) $\times$ 10$^{-7}$, which is the most stringent direct limit to date on this process; the corresponding limits for the Z $\to$ e$τ$ and Z $\to$ $μτ$ channels are 13.8 (11.4) $\times$ 10$^{-6}$ and 12.0 (5.3) $\times$ 10$^{-6}$, respectively. Additionally, the e$μ$ final state is used to search for lepton flavor violating decays of Z' resonances in the mass range from 110 to 500 GeV. No significant excess is observed above the predicted background levels.",http://arxiv.org/abs/2508.07512,https://arxiv.org/pdf/2508.07512v2,hep-ex,pdfs/2508.07512.pdf,CMS 2016-2018 proton-proton collision data,data,,,,13.0,,,138/fb,CMS CLFV Z Boson Decay Search,"Real collision data from 2016-2018; used single-electron and single-muon triggers; analyzed for Z→eμ, Z→eτ, and Z→μτ decays",,,,13.0,138000.0,cms_2016_2018_proton_proton_collision_data,,True,
2503.06726,Search for new physics in jet multiplicity patterns of multilepton events at $\sqrt{s}$ = 13 TeV,2025,Phys. Rev. Lett. 135 (2025) 231804,CMS Collaboration,10.1103/51fw-klz3,"A first search for beyond the standard model physics in jet multiplicity patterns of multilepton events is presented, using a data sample corresponding to an integrated luminosity of 138 fb$^{-1}$ of 13 TeV proton-proton collisions recorded by the CMS detector at the LHC. The search uses observed jet multiplicity distributions in one-, two-, and four-lepton events to explore possible enhancements in jet production rate in three-lepton events with and without bottom quarks. The data are found to be consistent with the standard model expectation. The results are interpreted in terms of supersymmetric production of electroweak chargino-neutralino superpartners with cascade decays terminating in prompt hadronic $R$-parity violating interactions.",http://arxiv.org/abs/2503.06726,https://arxiv.org/pdf/2503.06726v2,hep-ex,pdfs/2503.06726.pdf,CMS 2016-2018 proton-proton collision data,data,,,,13.0,,,138/fb,Multileptons Jet Multiplicity BSM Search,Single electron and muon triggers; particle-flow reconstruction; anti-kt jet clustering R=0.4; DeepJet b-tagging; multilepton events (1-4 leptons); jet pT > 30 GeV,,,,13.0,138000.0,cms_2016_2018_proton_proton_collision_data,,True,
2503.06726,Search for new physics in jet multiplicity patterns of multilepton events at $\sqrt{s}$ = 13 TeV,2025,Phys. Rev. Lett. 135 (2025) 231804,CMS Collaboration,10.1103/51fw-klz3,"A first search for beyond the standard model physics in jet multiplicity patterns of multilepton events is presented, using a data sample corresponding to an integrated luminosity of 138 fb$^{-1}$ of 13 TeV proton-proton collisions recorded by the CMS detector at the LHC. The search uses observed jet multiplicity distributions in one-, two-, and four-lepton events to explore possible enhancements in jet production rate in three-lepton events with and without bottom quarks. The data are found to be consistent with the standard model expectation. The results are interpreted in terms of supersymmetric production of electroweak chargino-neutralino superpartners with cascade decays terminating in prompt hadronic $R$-parity violating interactions.",http://arxiv.org/abs/2503.06726,https://arxiv.org/pdf/2503.06726v2,hep-ex,pdfs/2503.06726.pdf,WZ simulated samples,mc,,,,13.0,MadGraph5_aMC@NLO 2.6.5,,,Multileptons Jet Multiplicity BSM Search,NLO precision; up to 2 additional hard-scattering jets; PYTHIA 8.240 parton shower; CP5 tune; FxFx matching; NNPDF3.1 PDFs; GEANT4 detector simulation,,,,13.0,,wz_simulated_samples,,True,
2503.06726,Search for new physics in jet multiplicity patterns of multilepton events at $\sqrt{s}$ = 13 TeV,2025,Phys. Rev. Lett. 135 (2025) 231804,CMS Collaboration,10.1103/51fw-klz3,"A first search for beyond the standard model physics in jet multiplicity patterns of multilepton events is presented, using a data sample corresponding to an integrated luminosity of 138 fb$^{-1}$ of 13 TeV proton-proton collisions recorded by the CMS detector at the LHC. The search uses observed jet multiplicity distributions in one-, two-, and four-lepton events to explore possible enhancements in jet production rate in three-lepton events with and without bottom quarks. The data are found to be consistent with the standard model expectation. The results are interpreted in terms of supersymmetric production of electroweak chargino-neutralino superpartners with cascade decays terminating in prompt hadronic $R$-parity violating interactions.",http://arxiv.org/abs/2503.06726,https://arxiv.org/pdf/2503.06726v2,hep-ex,pdfs/2503.06726.pdf,ttZ simulated samples,mc,,,,13.0,MadGraph5_aMC@NLO 2.6.5,,,Multileptons Jet Multiplicity BSM Search,NLO precision; up to 2 additional hard-scattering jets; PYTHIA 8.240 parton shower; CP5 tune; FxFx matching; NNPDF3.1 PDFs; GEANT4 detector simulation,,,,13.0,,ttz_simulated_samples,,True,
2503.06726,Search for new physics in jet multiplicity patterns of multilepton events at $\sqrt{s}$ = 13 TeV,2025,Phys. Rev. Lett. 135 (2025) 231804,CMS Collaboration,10.1103/51fw-klz3,"A first search for beyond the standard model physics in jet multiplicity patterns of multilepton events is presented, using a data sample corresponding to an integrated luminosity of 138 fb$^{-1}$ of 13 TeV proton-proton collisions recorded by the CMS detector at the LHC. The search uses observed jet multiplicity distributions in one-, two-, and four-lepton events to explore possible enhancements in jet production rate in three-lepton events with and without bottom quarks. The data are found to be consistent with the standard model expectation. The results are interpreted in terms of supersymmetric production of electroweak chargino-neutralino superpartners with cascade decays terminating in prompt hadronic $R$-parity violating interactions.",http://arxiv.org/abs/2503.06726,https://arxiv.org/pdf/2503.06726v2,hep-ex,pdfs/2503.06726.pdf,ZZ simulated samples,mc,,,,13.0,POWHEG 2.0,,,Multileptons Jet Multiplicity BSM Search,Quark-antiquark annihilation at NLO; gluon-gluon fusion with MCFM 7.0.1 at LO; PYTHIA 8.240 parton shower; NNPDF3.1 PDFs,,,,13.0,,zz_simulated_samples,,True,
2503.06726,Search for new physics in jet multiplicity patterns of multilepton events at $\sqrt{s}$ = 13 TeV,2025,Phys. Rev. Lett. 135 (2025) 231804,CMS Collaboration,10.1103/51fw-klz3,"A first search for beyond the standard model physics in jet multiplicity patterns of multilepton events is presented, using a data sample corresponding to an integrated luminosity of 138 fb$^{-1}$ of 13 TeV proton-proton collisions recorded by the CMS detector at the LHC. The search uses observed jet multiplicity distributions in one-, two-, and four-lepton events to explore possible enhancements in jet production rate in three-lepton events with and without bottom quarks. The data are found to be consistent with the standard model expectation. The results are interpreted in terms of supersymmetric production of electroweak chargino-neutralino superpartners with cascade decays terminating in prompt hadronic $R$-parity violating interactions.",http://arxiv.org/abs/2503.06726,https://arxiv.org/pdf/2503.06726v2,hep-ex,pdfs/2503.06726.pdf,SUSY chargino-neutralino signal samples,mc,,,,13.0,MadGraph5_aMC@NLO,,,Multileptons Jet Multiplicity BSM Search,LO precision; RPVq and RPVb scenarios; simplified model spectrum; PYTHIA 8.240 parton shower; CP5 tune; MLM matching; NNPDF3.1 PDFs,,,,13.0,,susy_chargino_neutralino_signal_samples,,True,
2506.09119,Energy Correlators: A Journey From Theory to Experiment,2025,,Ian Moult; Hua Xing Zhu,,"Collider experiments offer a unique opportunity to explore the Standard Model (SM), and to search for new physics, new interactions, and new principles of nature. The theoretical abstraction of a collider, namely the study of correlations in asymptotic fluxes, provides one of the most basic examples of an observable in quantum field theory (QFT) and quantum gravity. Energy flux is described in QFT by energy flow operators, a particular example of light-ray operators. In addition to their central role in the theoretical description of collider physics, energy flow operators play an important role in diverse areas of formal QFT and gravity, providing a connection between real world collider phenomenology, and the deep underlying principles of QFT.   Recently it has become possible to measure correlation functions of energy flow operators in a wide variety of collider experiments, providing an exciting new connection between collider physics and formal theory. In this review, we provide a survey of recent progress in our understanding of energy operators and their correlators, highlighting their importance in both formal theory and collider phenomenology, and in particular, their great potential for bridging these areas to provide new ways to understand the real world. We intend this article as a resource for both formal theorists interested in understanding how light-ray operators are being applied in particle and nuclear physics, as well as for experimentalists interested in the theoretical motivation for these observables. Most importantly, we aim to stimulate further interaction between the formal, phenomenological and experimental communities through the common lens of energy correlators.",http://arxiv.org/abs/2506.09119,https://arxiv.org/pdf/2506.09119v1,hep-ph,pdfs/2506.09119.pdf,CMS 2015-2018 data,data,,,,13.0,,,,Energy Correlators Theory to Experiment,"Paper mentions pp colliders and CMS experiments but does not provide specific dataset details, luminosity, or event counts for the theoretical review",,,,13.0,,cms_2015_2018_data,,True,
2508.06363,Search for b hadron decays to long-lived particles in the CMS endcap muon detectors,2025,Phys. Rev. D 113 (2026) 012009,CMS Collaboration,10.1103/7ldn-snzn,"A search for long-lived particles originating from the decay of b hadrons produced in proton-proton collisions with a center-of-mass energy of 13 TeV at the LHC is presented. The analysis is performed on a data set recorded in 2018, corresponding to an integrated luminosity of 41.6 fb$^{-1}$. Interactions of the long-lived particles in the CMS endcap muon system would create hadronic or electromagnetic showers, producing clusters of detector hits. Selected events contain at least one such high-multiplicity cluster in the muon endcaps and require the presence of a displaced muon. The most stringent upper limits to date on the branching fraction $\mathcal{B}$(B $\to$ K$Φ$), where the long-lived particle $Φ$ decays to a pair of hadrons, are obtained for $Φ$ masses of 0.3$-$3.0 GeV and $Φ$ mean proper decay lengths in the range of 1$-$500 cm.",http://arxiv.org/abs/2508.06363,https://arxiv.org/pdf/2508.06363v2,hep-ex,pdfs/2508.06363.pdf,B parking dataset,data,,,,13.0,,,41.6/fb,Long-lived b hadron particles CMS,Collected using high-rate triggers requiring single displaced muon; IP_sig thresholds 3-6; muon pT thresholds 7-12 GeV; bb purity 59-92%; ~10×10^9 unbiased b hadron decays,,,,13.0,41600.0,b_parking_dataset,,True,
2508.06363,Search for b hadron decays to long-lived particles in the CMS endcap muon detectors,2025,Phys. Rev. D 113 (2026) 012009,CMS Collaboration,10.1103/7ldn-snzn,"A search for long-lived particles originating from the decay of b hadrons produced in proton-proton collisions with a center-of-mass energy of 13 TeV at the LHC is presented. The analysis is performed on a data set recorded in 2018, corresponding to an integrated luminosity of 41.6 fb$^{-1}$. Interactions of the long-lived particles in the CMS endcap muon system would create hadronic or electromagnetic showers, producing clusters of detector hits. Selected events contain at least one such high-multiplicity cluster in the muon endcaps and require the presence of a displaced muon. The most stringent upper limits to date on the branching fraction $\mathcal{B}$(B $\to$ K$Φ$), where the long-lived particle $Φ$ decays to a pair of hadrons, are obtained for $Φ$ masses of 0.3$-$3.0 GeV and $Φ$ mean proper decay lengths in the range of 1$-$500 cm.",http://arxiv.org/abs/2508.06363,https://arxiv.org/pdf/2508.06363v2,hep-ex,pdfs/2508.06363.pdf,B meson pair production simulation,mc,,,,13.0,"PYTHIA 8.230, EVTGEN 1.30",,,Long-lived b hadron particles CMS,"B → K Φ process; Φ masses 0.3, 0.5, 1.0, 2.0, 3.0 GeV; cτ range 1-500 cm; CP5 tune; NNPDF3.1 PDFs; GEANT4 detector simulation",,,,13.0,,b_meson_pair_production_simulation,,True,
2508.06363,Search for b hadron decays to long-lived particles in the CMS endcap muon detectors,2025,Phys. Rev. D 113 (2026) 012009,CMS Collaboration,10.1103/7ldn-snzn,"A search for long-lived particles originating from the decay of b hadrons produced in proton-proton collisions with a center-of-mass energy of 13 TeV at the LHC is presented. The analysis is performed on a data set recorded in 2018, corresponding to an integrated luminosity of 41.6 fb$^{-1}$. Interactions of the long-lived particles in the CMS endcap muon system would create hadronic or electromagnetic showers, producing clusters of detector hits. Selected events contain at least one such high-multiplicity cluster in the muon endcaps and require the presence of a displaced muon. The most stringent upper limits to date on the branching fraction $\mathcal{B}$(B $\to$ K$Φ$), where the long-lived particle $Φ$ decays to a pair of hadrons, are obtained for $Φ$ masses of 0.3$-$3.0 GeV and $Φ$ mean proper decay lengths in the range of 1$-$500 cm.",http://arxiv.org/abs/2508.06363,https://arxiv.org/pdf/2508.06363v2,hep-ex,pdfs/2508.06363.pdf,W+jets sample,data,,,,13.0,,,,Long-lived b hadron particles CMS,"2016-2018 data; single muon, electron, or photon triggers; jet pT > 20 GeV; pmiss_T > 30 GeV; used for jet misidentification rate estimation",,,,13.0,,wjets_sample,,True,
2508.06363,Search for b hadron decays to long-lived particles in the CMS endcap muon detectors,2025,Phys. Rev. D 113 (2026) 012009,CMS Collaboration,10.1103/7ldn-snzn,"A search for long-lived particles originating from the decay of b hadrons produced in proton-proton collisions with a center-of-mass energy of 13 TeV at the LHC is presented. The analysis is performed on a data set recorded in 2018, corresponding to an integrated luminosity of 41.6 fb$^{-1}$. Interactions of the long-lived particles in the CMS endcap muon system would create hadronic or electromagnetic showers, producing clusters of detector hits. Selected events contain at least one such high-multiplicity cluster in the muon endcaps and require the presence of a displaced muon. The most stringent upper limits to date on the branching fraction $\mathcal{B}$(B $\to$ K$Φ$), where the long-lived particle $Φ$ decays to a pair of hadrons, are obtained for $Φ$ masses of 0.3$-$3.0 GeV and $Φ$ mean proper decay lengths in the range of 1$-$500 cm.",http://arxiv.org/abs/2508.06363,https://arxiv.org/pdf/2508.06363v2,hep-ex,pdfs/2508.06363.pdf,Z → μμ events,data,,,,13.0,,,,Long-lived b hadron particles CMS,Muon pT > 27 GeV trigger; offline pT > 50 GeV; invariant mass > 120 GeV; used for systematic uncertainty studies of cluster-level vetoes,,,,13.0,,z__μμ_events,,True,
